time (s),strain
-8.0730781555,-1.592987659830737e-23
-8.072834014875,-1.4478667518445876e-23
-8.07258987425,-1.2804907203818929e-23
-8.072345733625,-1.1854123772372583e-23
-8.072101593,-1.0508988825110996e-23
-8.071857452375,-8.382729276511624e-24
-8.07161331175,-7.605757837167416e-24
-8.071369171125,-6.00377100969031e-24
-8.0711250305,-3.9297528167893726e-24
-8.070880889875,-3.440293085029292e-24
-8.07063674925,-1.811326256991421e-24
-8.070392608625,2.595546749096146e-25
-8.070148468,8.578831378859775e-25
-8.069904327375,2.9908977458962026e-24
-8.06966018675,4.584639885787662e-24
-8.069416046125,5.5497968296521025e-24
-8.0691719055,7.163693575950997e-24
-8.068927764875,8.146178808296734e-24
-8.06868362425,9.931440385832832e-24
-8.068439483625,1.1625370032109115e-23
-8.068195343,1.2328739634202396e-23
-8.067951202375,1.4007139152935227e-23
-8.06770706175,1.5990322094421265e-23
-8.067462921125,1.680041712385688e-23
-8.0672187805,1.8223042942557713e-23
-8.066974639875,1.9670655244385138e-23
-8.06673049925,2.1487199123336385e-23
-8.066486358625,2.2233820854797654e-23
-8.066242218,2.416593382451616e-23
-8.065998077375,2.505247974943801e-23
-8.06575393675,2.641433273529515e-23
-8.065509796125,2.839003869519582e-23
-8.0652656555,2.9373663528351626e-23
-8.065021514875,3.0630463005632747e-23
-8.06477737425,3.2331889200819603e-23
-8.064533233625,3.37790265676254e-23
-8.064289093,3.4402681834533874e-23
-8.064044952375,3.631387359005001e-23
-8.06380081175,3.688541307618916e-23
-8.063556671125,3.9085466699344557e-23
-8.0633125305,3.987782943731518e-23
-8.063068389875,4.1575847890982704e-23
-8.06282424925,4.2296694192861e-23
-8.062580108625,4.33554593277172e-23
-8.062335968,4.488044281840983e-23
-8.062091827375,4.598416264598363e-23
-8.06184768675,4.7523039627685035e-23
-8.061603546125,4.8351993527682476e-23
-8.0613594055,4.995622137483936e-23
-8.061115264875,5.1321418788567743e-23
-8.06087112425,5.248378457286101e-23
-8.060626983625,5.382932732945569e-23
-8.060382843,5.43553369470849e-23
-8.060138702375,5.594943000313705e-23
-8.05989456175,5.705208909888098e-23
-8.059650421125,5.767513421691906e-23
-8.0594062805,5.913839102695382e-23
-8.059162139875,6.045382712809904e-23
-8.05891799925,6.116807305716882e-23
-8.058673858625,6.216870949514765e-23
-8.058429718,6.350840860718427e-23
-8.058185577375,6.447283957965443e-23
-8.05794143675,6.50120132893563e-23
-8.057697296125,6.615907002418301e-23
-8.0574531555,6.747757485069532e-23
-8.057209014875,6.863380154672612e-23
-8.05696487425,6.949500982819857e-23
-8.056720733625,6.993216565746807e-23
-8.056476593,7.077624626220061e-23
-8.056232452375,7.247994071942088e-23
-8.05598831175,7.321109467854251e-23
-8.055744171125,7.417914068695626e-23
-8.0555000305,7.483312586668351e-23
-8.055255889875,7.604179390669606e-23
-8.05501174925,7.682025777837572e-23
-8.054767608625,7.755301168335563e-23
-8.054523468,7.773114702631758e-23
-8.054279327375,7.880539949681886e-23
-8.05403518675,7.987609876792166e-23
-8.053791046125,8.002550822826082e-23
-8.0535469055,8.116812229060753e-23
-8.053302764875,8.12261401762186e-23
-8.05305862425,8.194065229060881e-23
-8.052814483625,8.295521076555142e-23
-8.052570343,8.327103383516988e-23
-8.052326202375,8.414743230613754e-23
-8.05208206175,8.441759098015026e-23
-8.051837921125,8.47687598885417e-23
-8.0515937805,8.589832348784486e-23
-8.051349639875,8.608398206121209e-23
-8.05110549925,8.72057959179925e-23
-8.050861358625,8.702433911726183e-23
-8.050617218,8.789478221319961e-23
-8.050373077375,8.797813264665032e-23
-8.05012893675,8.862498506099831e-23
-8.049884796125,8.947049535449546e-23
-8.0496406555,8.974885023366838e-23
-8.049396514875,9.021116268127125e-23
-8.04915237425,8.996561596336852e-23
-8.048908233625,9.069491914114234e-23
-8.048664093,9.091385596988762e-23
-8.048419952375,9.057612631483979e-23
-8.04817581175,9.171385022122455e-23
-8.047931671125,9.146795228479699e-23
-8.0476875305,9.168610342455414e-23
-8.047443389875,9.161884273618668e-23
-8.04719924925,9.204109739887463e-23
-8.046955108625,9.24168589658671e-23
-8.046710968,9.214887664400683e-23
-8.046466827375,9.272518006611735e-23
-8.04622268675,9.287570766604625e-23
-8.045978546125,9.2942331304757e-23
-8.0457344055,9.299934787600804e-23
-8.045490264875,9.224168070233034e-23
-8.04524612425,9.238408006764557e-23
-8.045001983625,9.265921229771011e-23
-8.044757843,9.278121567318607e-23
-8.044513702375,9.225605048811162e-23
-8.04426956175,9.19836602688217e-23
-8.044025421125,9.182788690254429e-23
-8.0437812805,9.164543183030203e-23
-8.043537139875,9.165472337213045e-23
-8.04329299925,9.128721480914443e-23
-8.043048858625,9.177647195127098e-23
-8.042804718,9.147086924482358e-23
-8.042560577375,9.056634421776157e-23
-8.04231643675,9.03127193995903e-23
-8.042072296125,9.054856101970485e-23
-8.0418281555,8.976403345953566e-23
-8.041584014875,8.99275360877826e-23
-8.04133987425,8.939020675150297e-23
-8.041095733625,8.921788737483795e-23
-8.040851593,8.819796914351989e-23
-8.040607452375,8.838548096436514e-23
-8.04036331175,8.753901201294921e-23
-8.040119171125,8.735265722723657e-23
-8.0398750305,8.67236129219655e-23
-8.039630889875,8.625754341022826e-23
-8.03938674925,8.60727190533957e-23
-8.039142608625,8.489317373727378e-23
-8.038898468,8.443239756760472e-23
